mpi,mK,meta,fphi,mN,mL,mS,mX
725.9443760715732, 740.0754751896714, 751.4896325774645, 113.98724869775793, 1577.5651239190563,1585.01291123243,1591.8154725335253,1595.9073520589131
726.9443760715732, 740.6581459130239, 751.9832718001976, 113.97142869304808, 1578.2802067384966,1585.478796593313,1592.088070927974,1596.0278235840633
727.9443760715732, 741.2410122021253, 752.4769936910494, 113.95550623750574, 1578.989119859487,1585.9394704261276,1592.3551278285588,1596.1438771848218
728.9443760715732, 741.8240729187642, 752.9707966472955, 113.93948143722825, 1579.6918234571522,1586.3949024009655,1592.6166126318942,1596.2554918889655
729.9443760715732, 742.4073269294346, 753.4646790729834, 113.92335439859552, 1580.3882775691234,1586.8450620948681,1592.8724946424225,1596.3626466761102
730.9443760715732, 742.9907731053222, 753.9586393789187, 113.90712522826612, 1581.078442094989,1587.2899189914565,1593.1227430720419,1596.465320477529
731.9443760715732, 743.5744103222935, 754.4526759826551, 113.89079403317317, 1581.7622767957337,1587.7294424805584,1593.3673270397417,1596.5634921759683
732.9443760715732, 744.1582374608824, 754.9467873084816, 113.87436092052025, 1582.4397412931767,1588.1636018578326,1593.6062155712261,1596.657140605453
733.9443760715732, 744.7422534062795, 755.4409717874107, 113.85782599777754, 1583.1107950694088,1588.5923663243962,1593.8393775985433,1596.7462445511123
734.9443760715732, 745.3264570483187, 755.9352278571654, 113.84118937267772, 1583.775397466225,1589.0157049864442,1594.0667819597106,1596.8307827489862
735.9443760715732, 745.9108472814648, 756.4295539621663, 113.82445115321212, 1584.4335076845546,1589.4335868548687,1594.288397398334,1596.9107338858348
736.9443760715732, 746.4954230048019, 756.9239485535206, 113.80761144762666, 1585.0850847838826,1589.8459808448774,1594.5041925632304,1596.986076598949
737.9443760715732, 747.0801831220205, 757.4184100890077, 113.79067036441806, 1585.730087681681,1590.2528557756073,1594.7141360080445,1597.0567894759631
738.9443760715732, 747.6651265414051, 757.9129370330667, 113.77362801233, 1586.3684751528226,1590.6541803697412,1594.9181961908648,1597.122851054659
739.9443760715732, 748.2502521758219, 758.4075278567836, 113.75648450034912, 1587.0002058289995,1591.0499232531156,1595.116341473838,1597.184239822774
740.9443760715732, 748.8355589427059, 758.9021810378775, 113.73923993770144, 1587.6252381981392,1591.440052954332,1595.3085401227806,1597.2409342178107
741.9443760715732, 749.4210457640488, 759.3968950606878, 113.72189443384828, 1588.2435306038103,1591.824537904362,1595.494760306785,1597.2929126268339
742.9443760715732, 750.0067115663861, 759.8916684161601, 113.70444809848277, 1588.8550412446352,1592.2033464361552,1595.674970097834,1597.3401533862832
743.9443760715732, 750.5925552807844, 760.3864996018333, 113.6869010415259, 1589.4597281736887,1592.5764467842391,1595.8491374703983,1597.382634781768
744.9443760715732, 751.178575842829, 760.8813871218247, 113.66925337312291, 1590.0575492979046,1592.9438070843212,1596.0172303010454,1597.4203350478786
745.9443760715732, 751.7647721926105, 761.3763294868165, 113.6515052036396, 1590.6484623774681,1593.3053953728863,1596.1792163680357,1597.4532323679741
746.9443760715732, 752.3511432747134, 761.8713252140438, 113.63365664365864, 1591.232425025212,1593.6611795867939,1596.3350633509249,1597.4813048739952
747.9443760715732, 752.9376880382016, 762.3663728272762, 113.61570780397592, 1591.8093947060104,1594.011127562874,1596.4847388301587,1597.5045306462557
748.9443760715732, 753.5244054366073, 762.8614708568076, 113.59765879559696, 1592.3793287361605,1594.3552070375138,1596.628210286667,1597.5228877132395
749.9443760715732, 754.1112944279166, 763.3566178394397, 113.57950972973333, 1592.9421842827728,1594.6933856462524,1596.765445101457,1597.5363540514008
750.9443760715732, 754.6983539745576, 763.8518123184674, 113.56126071779907, 1593.4979183631488,1595.0256309233691,1596.8964105552027,1597.5449075849585
751.9443760715732, 755.2855830433873, 764.3470528436657, 113.54291187140717, 1594.0464878441596,1595.3519103014642,1597.0210738278313,1597.54852618569
752.9443760715732, 755.8729806056784, 764.8423379712731, 113.52446330236602, 1594.5878494416206,1595.6721911110444,1597.1394019981103,1597.5471876727227
753.9443760715732, 756.4605456371069, 765.3376662639781, 113.50591512267594, 1595.1219597196607,1595.9864405801063,1597.2513620432305,1597.5408698123294
754.9443760715732, 757.0482771177382, 765.8330362909035, 113.48726744452581, 1595.648775090095,1596.2946258337124,1597.356920838387,1597.5295503177201
755.9443760715732, 757.6361740320149, 766.3284466275915, 113.46852038028946, 1596.168251811782,1596.596713893569,1597.4560451563552,1597.5132068488292
756.9443760715732, 758.224235368743, 766.8238958559887, 113.44967404252242, 1596.680345989988,1596.892671677597,1597.548701667071,1597.4918170121036
757.9443760715732, 758.8124601210808, 767.3193825644307, 113.43072854395835, 1597.1850135757459,1597.182465999512,1597.6348569372065,1597.465358360299
758.9443760715732, 759.4008472865229, 767.8149053476272, 113.41168399750588, 1597.6822103652048,1597.4660635683838,1597.714477429733,1597.4338083922548
